listened_to_datetime,s_id,g_id,genrename
2019-10-15 12:45:09.000000,475,207,indie rock
2022-12-31 04:26:39.000000,136,460,art pop
2021-10-20 02:58:55.000000,419,203,idm
2019-10-19 18:39:53.000000,226,296,p-funk
2020-06-22 06:48:47.000000,80,331,punk rock
2019-05-16 10:51:01.000000,411,433,bounce
2023-03-19 04:05:52.000000,204,408,vallenato
2020-07-27 05:11:17.000000,204,408,vallenato
2020-10-23 04:17:15.000000,497,449,noise rock
2019-04-30 02:39:23.000000,248,121,dubstep
2020-08-17 04:47:30.000000,9,32,baroque
2022-11-06 09:37:13.000000,416,308,post-hardcore
2022-01-16 06:17:22.000000,95,136,electropop
2022-01-26 16:46:16.000000,284,382,swing
2019-05-10 20:24:45.000000,137,52,broken beat
2019-07-02 19:20:27.000000,72,137,electropunk
2022-08-25 12:31:14.000000,117,363,sludge metal
2021-11-17 00:19:24.000000,289,59,celtic
2019-05-09 09:59:09.000000,494,301,pop rap
2021-07-25 21:46:00.000000,257,134,electronica
2022-12-06 23:05:26.000000,252,376,speed metal
2022-06-06 10:35:31.000000,163,402,tribal house
2020-09-06 04:38:30.000000,204,408,vallenato
2022-08-23 07:53:57.000000,171,147,fado
2020-01-18 15:47:08.000000,234,129,electro-funk
2021-01-15 00:30:52.000000,212,157,free jazz
2022-11-17 11:26:46.000000,82,146,experimental rock
2019-09-25 21:49:10.000000,216,403,trip hop
2021-05-21 11:03:49.000000,241,62,champeta
2022-07-22 03:53:35.000000,119,27,avant-garde metal
2020-02-20 00:27:01.000000,64,88,country pop
2019-12-29 15:55:18.000000,78,156,free improvisation
2021-07-28 03:05:56.000000,138,75,comedy
2021-04-05 20:12:14.000000,396,467,coupé-décalé
2022-12-29 19:01:23.000000,28,251,melodic black metal
2019-11-01 15:55:08.000000,87,266,modern classical
2020-09-08 01:10:56.000000,444,210,industrial
2022-02-03 18:36:12.000000,494,301,pop rap
2022-07-06 16:29:28.000000,423,389,synth-pop
2019-05-20 19:54:49.000000,342,490,complextro
2021-01-20 16:10:08.000000,28,251,melodic black metal
2021-03-06 08:55:15.000000,221,361,skacore
2019-12-07 15:13:41.000000,289,59,celtic
2020-07-21 03:14:44.000000,265,22,art rock
2023-03-31 15:52:58.000000,349,278,new romantic
2021-05-17 15:59:08.000000,13,169,gangsta rap
2020-12-11 01:34:02.000000,309,48,breakbeat
2022-09-08 16:01:54.000000,344,75,comedy
2019-05-23 20:26:49.000000,451,259,metalcore
2022-04-16 04:04:44.000000,75,258,metal
2019-10-17 02:18:06.000000,84,57,cantopop
2023-02-18 20:59:15.000000,458,183,gothic rock
2019-05-01 07:37:43.000000,300,486,afoxê
2020-07-16 18:16:26.000000,397,92,cumbia
2022-05-15 15:33:54.000000,177,259,metalcore
2022-12-16 02:28:08.000000,365,188,grunge
2022-12-27 23:46:58.000000,51,386,symphonic rock
2022-09-18 12:00:39.000000,480,96,dance-punk
2022-12-14 14:08:41.000000,288,12,alternative pop
2021-10-17 00:40:00.000000,500,414,vocal trance
2023-03-22 18:31:34.000000,70,17,ambient techno
2020-12-22 08:05:22.000000,345,117,drone
2022-09-02 17:08:56.000000,19,84,cool jazz
2019-04-10 22:47:56.000000,240,305,post-bop
2021-07-24 18:38:25.000000,223,204,illbient
2022-03-09 14:42:33.000000,207,254,romantische oper
2020-07-16 13:08:02.000000,359,342,rave
2020-04-27 13:15:36.000000,178,495,carnatic classical
2020-08-25 08:08:42.000000,155,446,red song
2020-08-26 14:07:34.000000,351,426,breakbeat hardcore
2019-05-01 23:17:49.000000,278,27,avant-garde metal
2020-11-24 08:11:23.000000,462,176,glam rock
2022-08-08 00:16:13.000000,242,223,jazz blues
2022-10-15 14:22:52.000000,4,132,electronic
2021-08-20 06:18:08.000000,259,493,chachachá
2022-05-07 15:42:51.000000,173,117,drone
2020-04-28 02:51:19.000000,209,45,bolero son
2021-07-06 15:40:57.000000,203,112,disco
2019-07-02 03:40:51.000000,192,56,calypso
2020-07-19 04:37:17.000000,487,428,boogie-woogie
2019-06-07 05:26:16.000000,315,97,dancehall
2020-10-19 05:52:04.000000,486,367,soft rock
2022-06-10 21:42:23.000000,45,269,mpb
2022-03-26 01:05:19.000000,133,458,tribal ambient
2022-01-08 20:29:42.000000,31,16,ambient house
2022-04-26 14:30:29.000000,94,94,dance
2023-02-08 23:29:56.000000,22,417,yé-yé
2020-07-07 20:14:41.000000,459,326,psychedelic pop
2022-07-11 18:29:07.000000,247,429,phonk
2022-12-16 19:58:11.000000,494,301,pop rap
2021-12-08 02:44:26.000000,43,470,ryūkōka
2022-02-02 03:19:06.000000,177,259,metalcore
2019-05-20 10:28:45.000000,114,66,chiptune
2021-11-25 12:17:16.000000,134,10,alternative hip hop
2019-05-09 16:51:34.000000,71,96,dance-punk
2022-10-22 22:11:19.000000,361,100,dark folk
2022-04-16 12:13:17.000000,255,493,chachachá
2020-05-21 00:06:50.000000,57,345,beatboxing
2023-01-04 16:36:56.000000,77,400,trap
2020-08-19 23:50:19.000000,423,389,synth-pop
2022-04-29 08:56:54.000000,234,129,electro-funk
2020-01-19 01:40:02.000000,101,317,progressive
2021-08-16 12:54:18.000000,220,211,industrial metal
2019-10-25 20:22:52.000000,78,156,free improvisation
2021-01-28 06:35:28.000000,159,160,funk metal
2019-05-11 03:03:40.000000,136,460,art pop
2023-03-02 19:01:06.000000,359,342,rave
2021-01-27 22:15:33.000000,267,135,electronicore
2019-12-18 09:09:36.000000,486,367,soft rock
2019-04-24 07:57:46.000000,224,17,ambient techno
2021-09-24 22:16:57.000000,29,4,acoustic blues
2020-05-11 10:41:29.000000,413,457,ritual ambient
2020-03-24 04:55:19.000000,114,66,chiptune
2021-01-30 14:57:50.000000,426,484,edm
2022-06-24 02:48:36.000000,420,434,bass house
2020-04-30 13:04:15.000000,9,32,baroque
2019-04-26 12:44:46.000000,399,284,non-music
2020-08-14 13:38:32.000000,340,12,alternative pop
2020-04-18 20:40:10.000000,203,112,disco
2020-05-04 12:43:26.000000,420,434,bass house
2021-07-22 04:31:54.000000,319,7,alternative country
2019-04-25 05:07:51.000000,165,116,drill
2020-05-26 10:28:18.000000,134,10,alternative hip hop
2021-05-24 23:38:42.000000,81,220,j-pop
2020-01-01 11:00:50.000000,202,318,progressive folk
2021-11-24 10:12:35.000000,443,367,soft rock
2020-09-12 19:32:31.000000,223,204,illbient
2023-03-09 14:36:45.000000,72,137,electropunk
2019-12-11 12:59:17.000000,162,424,joik
2020-11-27 15:25:03.000000,7,464,yacht rock
2020-11-14 21:13:04.000000,220,211,industrial metal
2020-10-27 21:10:06.000000,108,385,symphonic prog
2020-09-27 18:51:36.000000,107,118,drum and bass
2022-10-06 12:34:36.000000,157,373,southern soul
2020-01-19 12:55:28.000000,218,152,folk punk
2022-10-14 12:30:05.000000,341,92,cumbia
2020-08-15 00:33:46.000000,399,284,non-music
2022-03-26 12:32:21.000000,31,16,ambient house
2019-06-09 13:36:46.000000,491,117,drone
2020-03-01 20:03:26.000000,357,300,pop punk
2020-10-27 07:43:40.000000,420,434,bass house
2021-10-18 16:13:36.000000,103,354,schlager
2019-08-07 08:39:47.000000,140,232,klezmer
2022-07-08 11:53:40.000000,315,97,dancehall
2020-08-26 16:42:10.000000,132,314,power metal
2022-09-10 01:01:35.000000,189,78,contemporary classical
2023-03-30 02:14:41.000000,423,389,synth-pop
2022-07-22 11:18:15.000000,416,308,post-hardcore
2020-05-19 15:25:30.000000,211,210,industrial
2021-04-27 21:27:02.000000,385,204,illbient
2019-12-01 07:53:08.000000,468,195,hardcore punk
2022-03-22 23:38:41.000000,58,415,west coast hip hop
2022-08-30 11:04:44.000000,241,62,champeta
2021-05-03 07:34:05.000000,46,346,rock
2021-12-25 23:10:02.000000,473,154,folk pop
2022-11-10 12:50:22.000000,90,363,sludge metal
2019-08-30 17:35:04.000000,334,282,noisecore
2020-04-27 10:07:39.000000,360,102,death metal
2021-07-24 14:43:18.000000,373,382,swing
2021-09-22 19:16:43.000000,457,69,city pop
2022-10-17 14:51:49.000000,188,53,brutal death metal
2021-09-09 15:03:30.000000,7,464,yacht rock
2021-06-11 02:01:00.000000,234,129,electro-funk
2022-12-09 05:14:09.000000,186,226,jazz rock
2023-03-04 06:21:43.000000,231,279,new wave
2021-07-19 04:16:15.000000,187,497,hopepunk
2020-10-13 07:45:25.000000,201,219,italo-disco
2021-03-26 02:16:22.000000,425,63,wave
2021-04-24 07:55:35.000000,184,363,sludge metal
2022-02-01 06:25:45.000000,348,381,surf rock
2023-01-05 14:37:55.000000,150,490,complextro
2022-12-14 06:13:02.000000,145,11,alternative metal
2019-09-03 10:57:41.000000,240,305,post-bop
2019-11-04 04:39:47.000000,45,269,mpb
2020-08-27 13:56:58.000000,252,376,speed metal
2021-06-09 07:18:52.000000,449,68,christmas music
2021-09-25 21:42:50.000000,175,242,lounge
2022-04-21 14:19:56.000000,455,373,southern soul
2020-03-05 15:38:59.000000,284,382,swing
2023-03-03 23:01:19.000000,301,135,electronicore
2022-10-03 02:33:06.000000,30,423,dream pop
2021-06-07 20:02:46.000000,211,210,industrial
2020-04-01 05:28:58.000000,106,275,nerdcore
2020-09-03 00:30:32.000000,391,61,chamber pop
2023-01-18 18:59:23.000000,103,354,schlager
2022-01-24 10:50:36.000000,178,495,carnatic classical
2022-05-18 17:46:57.000000,421,106,western classical
2021-12-22 01:36:27.000000,94,94,dance
2022-07-11 10:19:50.000000,284,382,swing
2019-06-18 03:39:05.000000,262,118,drum and bass
2020-11-05 23:51:55.000000,341,92,cumbia
2019-10-09 10:49:40.000000,21,474,cowpunk
2022-06-27 20:18:23.000000,70,17,ambient techno
2022-09-08 12:17:05.000000,466,488,brostep
2020-08-03 16:29:00.000000,483,147,fado
2021-05-14 10:44:08.000000,343,104,deathcore
2021-10-18 02:09:50.000000,114,66,chiptune
2022-01-15 18:21:01.000000,84,57,cantopop
2021-02-13 21:14:11.000000,295,162,swancore
2022-09-28 19:39:54.000000,382,11,alternative metal
2019-08-08 22:48:11.000000,387,28,avant-garde pop
2020-10-30 08:22:03.000000,474,299,pop metal
2021-07-25 15:36:09.000000,303,346,rock
2020-06-05 15:31:44.000000,282,479,chutney
2022-03-30 23:53:56.000000,279,329,psytrance
2020-09-23 23:52:32.000000,403,205,indie folk
2019-09-21 14:21:41.000000,413,457,ritual ambient
2019-07-16 22:41:40.000000,241,62,champeta
2020-11-06 03:49:06.000000,157,373,southern soul
2021-11-22 14:18:59.000000,71,96,dance-punk
2021-01-15 09:41:02.000000,315,97,dancehall
2022-11-19 23:15:20.000000,336,142,euro house
2022-03-27 20:11:20.000000,445,299,pop metal
2021-05-13 17:43:00.000000,147,350,roots reggae
2019-08-27 04:44:37.000000,235,74,club
2020-03-28 09:10:20.000000,374,433,bounce
2022-09-22 06:57:43.000000,160,209,indorock
2021-06-26 01:04:08.000000,204,408,vallenato
2021-02-05 21:19:29.000000,201,219,italo-disco
2022-05-31 19:22:53.000000,460,4,acoustic blues
2022-03-16 22:35:36.000000,270,276,new age
2022-03-24 08:26:33.000000,110,275,nerdcore
2022-02-21 04:30:55.000000,493,152,folk punk
2021-09-12 05:37:39.000000,229,384,symphonic metal
2022-05-29 03:55:30.000000,345,117,drone
2022-10-09 13:30:39.000000,212,157,free jazz
2019-11-14 20:30:01.000000,299,322,progressive trance
2020-12-22 12:05:16.000000,302,320,progressive metal
2022-01-21 11:04:12.000000,253,260,microhouse
2022-06-13 21:12:59.000000,456,386,symphonic rock
2022-07-09 20:15:02.000000,233,367,soft rock
2022-10-01 01:00:22.000000,400,201,horror punk
2021-03-22 14:38:14.000000,54,351,crack rock steady
2021-05-02 01:06:56.000000,415,264,toccata
2022-05-10 22:16:43.000000,366,109,delta blues
2020-07-15 13:08:01.000000,142,473,neo-traditional country
2020-09-09 02:37:34.000000,124,151,folk metal
2021-08-28 01:39:17.000000,318,338,ragtime
2021-11-05 12:01:23.000000,111,303,pop soul
2020-09-21 17:04:55.000000,250,124,ebm
2023-03-07 23:43:35.000000,314,314,power metal
2022-12-08 09:06:21.000000,123,358,singer-songwriter
2021-08-10 23:26:38.000000,309,48,breakbeat
2021-10-11 00:12:34.000000,341,92,cumbia
2019-07-25 05:08:49.000000,128,487,candombe
2020-12-11 06:45:18.000000,23,71,classic country
2021-12-31 06:23:26.000000,92,254,romantische oper
2022-07-15 12:05:44.000000,191,209,indorock
2022-05-19 12:33:13.000000,30,423,dream pop
2021-06-13 05:23:27.000000,353,129,electro-funk
2022-06-06 20:04:57.000000,57,345,beatboxing
2019-07-13 07:07:15.000000,415,264,toccata
2023-02-24 10:26:00.000000,105,191,hard house
2020-08-02 04:59:04.000000,83,109,delta blues
2019-09-06 02:14:30.000000,467,185,grime
2023-01-22 12:59:56.000000,8,143,eurodance
2022-05-05 04:26:52.000000,370,487,candombe
2021-07-25 00:42:30.000000,334,282,noisecore
2022-10-04 10:47:47.000000,404,439,detroit techno
2021-12-20 06:10:26.000000,36,292,old school death metal
2020-06-05 02:12:06.000000,167,237,latin rock
2020-05-14 12:41:10.000000,413,457,ritual ambient
2019-06-08 01:40:19.000000,335,27,avant-garde metal
2022-04-10 16:07:40.000000,495,75,comedy
2021-07-13 03:25:20.000000,98,94,dance
2020-09-18 18:34:53.000000,332,141,funkot
2021-10-21 07:01:54.000000,324,386,symphonic rock
2022-04-17 19:51:19.000000,133,458,tribal ambient
2023-02-09 13:33:16.000000,230,89,country rock
2019-06-15 08:19:36.000000,216,403,trip hop
2019-10-19 08:18:45.000000,377,231,beat music
2021-08-22 20:14:16.000000,40,389,synth-pop
2020-04-22 14:35:50.000000,118,164,sigidrigi
2021-09-07 17:06:11.000000,221,361,skacore
2022-05-08 15:22:31.000000,468,195,hardcore punk
2022-08-02 16:15:20.000000,105,191,hard house
2021-03-31 00:58:39.000000,418,137,electropunk
2022-11-05 05:45:06.000000,476,349,rocksteady
2021-09-06 11:36:26.000000,106,275,nerdcore
2021-02-02 15:12:59.000000,166,163,funky house
2022-05-24 16:55:59.000000,167,237,latin rock
2021-07-30 19:26:58.000000,63,18,americana
2020-10-03 10:47:27.000000,26,401,trap edm
2021-12-23 09:12:52.000000,420,434,bass house
2022-03-13 13:49:27.000000,189,78,contemporary classical
2019-12-01 05:52:02.000000,135,359,ska
2020-09-06 12:32:03.000000,130,48,breakbeat
2022-03-02 09:07:29.000000,104,290,oi
2019-05-30 19:05:29.000000,127,129,electro-funk
2019-11-07 11:15:42.000000,29,4,acoustic blues
2023-01-16 12:38:31.000000,118,164,sigidrigi
2022-10-20 17:41:00.000000,311,277,new jack swing
2022-05-22 02:51:42.000000,111,303,pop soul
2021-05-10 22:26:23.000000,219,351,crack rock steady
2019-04-27 18:13:24.000000,112,239,vude
2020-10-24 19:02:21.000000,376,196,hardstyle
2022-01-09 11:16:37.000000,477,34,bhangra
2019-07-25 15:33:30.000000,293,187,groove metal
2021-11-08 05:29:54.000000,391,61,chamber pop
2019-11-21 21:11:05.000000,471,495,carnatic classical
2019-10-28 02:35:39.000000,437,208,indietronica
2020-09-26 06:17:33.000000,18,72,classic jazz
2021-04-01 02:34:38.000000,430,450,harsh noise
2022-02-22 07:44:57.000000,425,63,wave
2020-08-16 01:01:42.000000,378,65,chillout
2020-06-06 03:42:00.000000,198,145,experimental
2021-07-06 14:24:05.000000,224,17,ambient techno
2020-10-31 13:20:18.000000,407,479,chutney
2020-03-31 19:14:30.000000,351,426,breakbeat hardcore
2021-07-14 05:51:05.000000,444,210,industrial
2019-05-28 11:47:42.000000,211,210,industrial
2021-07-07 13:11:05.000000,14,165,landó
2020-04-01 05:18:53.000000,424,120,dub techno
2023-01-25 23:14:53.000000,86,105,deathgrind
2023-01-04 05:58:32.000000,318,338,ragtime
2022-05-23 06:42:05.000000,98,94,dance
2022-12-12 03:10:44.000000,321,140,enka
2022-04-17 05:22:10.000000,265,22,art rock
2022-06-10 14:47:22.000000,34,267,birmingham sound
2022-06-07 15:19:41.000000,428,148,filk
2021-07-22 16:35:46.000000,494,301,pop rap
2020-07-01 14:32:14.000000,53,127,electro house
2023-03-05 16:12:34.000000,260,199,honky tonk
2020-09-16 16:57:04.000000,495,75,comedy
2022-10-13 21:06:50.000000,10,495,carnatic classical
2020-09-17 14:01:19.000000,263,17,ambient techno
2021-09-08 04:04:01.000000,232,7,alternative country
2021-02-17 20:20:49.000000,454,44,changa tuki
2022-06-15 23:15:16.000000,53,127,electro house
2021-10-28 03:41:38.000000,192,56,calypso
2023-03-12 11:46:13.000000,337,8,alternative dance
2021-02-21 05:47:47.000000,116,38,black metal
2020-02-22 02:43:43.000000,228,40,blue-eyed soul
2022-08-09 13:47:21.000000,93,72,classic jazz
2022-09-17 20:27:16.000000,323,98,dark ambient
2021-06-18 09:36:19.000000,136,460,art pop
2021-06-24 00:29:38.000000,449,68,christmas music
2022-03-13 09:11:04.000000,102,411,visual kei
2021-11-05 15:54:19.000000,271,498,luk thung
2022-10-21 04:58:02.000000,213,494,qawwali
2022-03-11 12:44:59.000000,180,80,contemporary gospel
2022-01-08 20:29:51.000000,207,254,romantische oper
2020-09-27 21:26:27.000000,465,471,group sounds
2020-04-21 13:56:45.000000,360,102,death metal
2020-10-11 16:22:54.000000,285,19,anarcho-punk
2021-02-08 22:50:55.000000,172,468,sonata
2023-01-04 02:06:48.000000,439,11,alternative metal
2021-04-10 16:47:58.000000,173,117,drone
2022-03-30 14:06:58.000000,486,367,soft rock
2022-01-30 02:13:22.000000,125,317,progressive
2019-12-11 12:16:46.000000,300,486,afoxê
2020-03-21 02:59:33.000000,429,485,bongo flava
2020-10-29 03:36:49.000000,334,282,noisecore
2020-11-20 05:22:39.000000,237,300,pop punk
2021-01-03 13:43:00.000000,413,457,ritual ambient
2021-01-14 21:36:06.000000,370,487,candombe
2020-04-05 09:34:51.000000,91,50,breaks
2021-07-11 21:29:32.000000,379,179,goregrind
2019-06-10 23:39:58.000000,399,284,non-music
2021-12-03 07:11:26.000000,135,359,ska
2021-10-29 09:54:05.000000,302,320,progressive metal
2021-09-19 04:51:39.000000,468,195,hardcore punk
2022-12-25 22:45:10.000000,204,408,vallenato
2019-06-16 17:35:04.000000,402,121,dubstep
2022-05-23 15:17:21.000000,381,403,trip hop
2023-02-06 21:16:58.000000,287,39,blackened death metal
2022-04-17 09:53:18.000000,268,3,acid techno
2021-04-16 04:35:27.000000,90,363,sludge metal
2021-06-23 15:44:23.000000,163,402,tribal house
2022-12-29 22:53:41.000000,1,221,j-rock
2020-01-23 05:34:31.000000,81,220,j-pop
2021-09-12 13:39:30.000000,474,299,pop metal
2022-10-18 16:31:38.000000,414,476,descarga
2022-12-23 08:29:41.000000,278,27,avant-garde metal
2019-08-03 23:18:22.000000,61,495,carnatic classical
2020-08-12 17:26:01.000000,154,484,edm
2022-12-14 23:44:15.000000,480,96,dance-punk
2019-11-18 15:32:23.000000,63,18,americana
2020-11-18 13:09:34.000000,478,102,death metal
2020-12-25 10:37:28.000000,117,363,sludge metal
2022-03-12 15:33:35.000000,420,434,bass house
2023-02-14 10:17:26.000000,15,59,celtic
2021-07-08 12:26:12.000000,230,89,country rock
2021-06-04 12:09:53.000000,106,275,nerdcore
2019-05-20 09:36:04.000000,47,376,speed metal
2022-09-12 13:31:18.000000,474,299,pop metal
2020-05-30 21:19:08.000000,338,465,comedy rock
2021-06-01 05:07:22.000000,143,152,folk punk
2022-06-08 15:09:34.000000,164,13,alternative punk
2019-07-20 01:53:43.000000,310,51,britpop
2019-05-09 00:38:10.000000,370,487,candombe
2021-02-02 00:58:27.000000,26,401,trap edm
2022-10-03 16:27:23.000000,283,108,deep house
2022-02-23 10:50:58.000000,367,491,neurofunk
2023-01-20 22:29:28.000000,254,403,trip hop
2023-01-31 01:40:11.000000,377,231,beat music
2022-03-07 06:05:10.000000,296,430,swamp pop
2021-01-23 21:28:53.000000,314,314,power metal
2019-10-16 13:43:10.000000,325,64,chicago blues
2020-11-04 19:56:07.000000,477,34,bhangra
2020-10-31 07:46:35.000000,343,104,deathcore
2021-06-27 12:34:46.000000,114,66,chiptune
2020-10-05 08:16:20.000000,191,209,indorock
2020-11-10 03:08:42.000000,59,249,mathcore
2021-05-27 13:03:04.000000,111,303,pop soul
2021-06-28 01:48:34.000000,452,493,chachachá
2021-04-01 10:11:22.000000,163,402,tribal house
2019-08-23 16:30:20.000000,479,371,soul jazz
2023-03-25 10:28:41.000000,250,124,ebm
2023-03-27 00:58:23.000000,131,386,symphonic rock
2020-10-06 00:41:29.000000,354,9,alternative folk
2019-04-15 13:02:28.000000,241,62,champeta
2020-10-11 07:09:34.000000,479,371,soul jazz
2022-03-31 20:26:58.000000,355,281,noise
2020-11-21 23:51:15.000000,218,152,folk punk
2019-09-24 00:16:26.000000,367,491,neurofunk
2021-06-20 20:26:08.000000,208,271,neo soul
2020-03-27 22:07:44.000000,387,28,avant-garde pop
2022-01-25 08:48:11.000000,13,169,gangsta rap
2020-10-05 03:59:16.000000,403,205,indie folk
2021-02-06 03:15:24.000000,200,326,psychedelic pop
2021-08-22 15:10:45.000000,298,5,acoustic rock
2022-06-04 11:55:52.000000,197,271,neo soul
2020-06-08 08:24:06.000000,324,386,symphonic rock
2019-10-01 08:23:36.000000,47,376,speed metal
2020-02-05 16:02:29.000000,324,386,symphonic rock
2022-10-18 00:56:48.000000,6,138,emo
2022-03-10 17:49:25.000000,242,223,jazz blues
2022-05-30 13:14:24.000000,431,438,future bass
2022-07-05 00:13:35.000000,210,232,klezmer
2021-03-12 16:24:30.000000,320,43,blues rock
2022-04-16 16:43:04.000000,1,221,j-rock
2020-05-09 05:08:32.000000,39,55,cajun
2022-10-07 14:56:00.000000,387,28,avant-garde pop
2022-10-18 20:45:30.000000,296,430,swamp pop
2022-10-01 03:43:34.000000,471,495,carnatic classical
2020-10-09 02:16:34.000000,112,239,vude
2019-09-12 04:10:37.000000,445,299,pop metal
2019-05-27 08:27:35.000000,407,479,chutney
2020-02-04 19:24:49.000000,349,278,new romantic
2020-03-17 11:22:31.000000,233,367,soft rock
2019-06-24 09:04:17.000000,49,265,modern blues
2022-05-19 02:12:57.000000,299,322,progressive trance
2021-03-25 19:00:07.000000,411,433,bounce
2022-11-14 12:43:14.000000,428,148,filk
2023-03-08 01:24:52.000000,46,346,rock
2021-04-16 12:45:10.000000,299,322,progressive trance
2021-01-23 09:52:19.000000,29,4,acoustic blues
2020-06-16 15:00:21.000000,414,476,descarga
2021-10-14 03:05:20.000000,40,389,synth-pop
2022-01-25 09:27:09.000000,104,290,oi
2022-12-21 14:51:26.000000,16,231,beat music
2022-08-31 04:34:30.000000,220,211,industrial metal
2022-05-23 23:40:53.000000,339,206,indie pop
2022-11-02 18:16:46.000000,442,230,kayōkyoku
2022-01-28 07:47:09.000000,263,17,ambient techno
2020-12-26 08:14:51.000000,94,94,dance
2021-01-28 03:02:47.000000,142,473,neo-traditional country
2020-01-18 07:47:52.000000,132,314,power metal
2020-02-27 22:29:37.000000,172,468,sonata
2020-02-01 19:53:04.000000,334,282,noisecore
2021-01-16 15:04:19.000000,50,158,funk
2022-07-31 12:41:57.000000,34,267,birmingham sound
2022-11-02 21:53:53.000000,342,490,complextro
2022-12-23 06:19:01.000000,60,17,ambient techno
2023-01-30 12:23:11.000000,307,377,spoken word
2021-02-23 03:39:09.000000,374,433,bounce
2020-07-03 02:54:10.000000,316,158,funk
2021-07-01 15:19:35.000000,110,275,nerdcore
2022-09-16 06:18:45.000000,87,266,modern classical
2023-03-05 05:17:22.000000,196,257,merengue
2020-03-19 21:06:03.000000,257,134,electronica
2023-01-22 10:36:33.000000,381,403,trip hop
2020-11-16 03:45:03.000000,437,208,indietronica
2020-05-31 22:09:31.000000,155,446,red song
2023-03-05 23:24:22.000000,112,239,vude
2022-04-25 06:07:15.000000,158,78,contemporary classical
2022-02-18 08:36:07.000000,341,92,cumbia
2021-06-03 11:35:49.000000,452,493,chachachá
2021-08-31 11:52:33.000000,80,331,punk rock
2021-08-04 06:46:36.000000,31,16,ambient house
2020-04-13 23:43:28.000000,486,367,soft rock
2022-01-19 00:25:44.000000,283,108,deep house
2021-08-22 12:46:12.000000,168,188,grunge
2022-04-20 21:14:33.000000,42,66,chiptune
2020-06-26 09:01:58.000000,17,128,electro swing
2022-04-22 01:22:13.000000,278,27,avant-garde metal
2022-06-20 21:39:42.000000,378,65,chillout
2020-07-20 21:31:22.000000,43,470,ryūkōka
2021-11-12 07:24:40.000000,11,125,electric blues
2019-06-19 01:19:50.000000,108,385,symphonic prog
2023-02-25 19:53:58.000000,477,34,bhangra
2022-07-20 08:47:29.000000,170,361,skacore
2020-05-30 21:05:59.000000,28,251,melodic black metal
2019-08-29 11:28:02.000000,168,188,grunge
2021-08-04 13:29:26.000000,467,185,grime
2020-05-23 01:05:00.000000,357,300,pop punk
2022-01-07 08:21:53.000000,454,44,changa tuki
2020-05-19 10:12:50.000000,207,254,romantische oper
2023-02-17 14:08:18.000000,498,283,noise pop
2022-11-16 06:24:14.000000,224,17,ambient techno
2022-10-28 02:05:20.000000,171,147,fado
2021-07-10 04:04:32.000000,227,78,contemporary classical
2021-07-22 14:31:55.000000,461,29,bachata
2019-04-23 15:37:12.000000,134,10,alternative hip hop
2020-11-14 06:54:09.000000,196,257,merengue
2019-04-27 06:01:23.000000,494,301,pop rap
2022-03-16 08:20:58.000000,451,259,metalcore
2019-10-23 06:24:10.000000,391,61,chamber pop
2023-03-21 11:36:44.000000,40,389,synth-pop
2020-07-16 17:28:10.000000,169,416,west coast swing
2019-08-31 23:35:10.000000,5,128,electro swing
2020-10-28 21:32:42.000000,423,389,synth-pop
2021-10-23 23:48:25.000000,175,242,lounge
2023-03-15 10:29:59.000000,79,100,dark folk
2021-05-26 17:56:36.000000,253,260,microhouse
2023-03-12 05:33:38.000000,200,326,psychedelic pop
2022-06-25 07:17:40.000000,249,424,joik
2021-06-05 17:52:37.000000,255,493,chachachá
2021-10-25 02:22:00.000000,188,53,brutal death metal
2021-01-25 02:28:53.000000,230,89,country rock
2023-01-12 13:44:19.000000,176,456,zeuhl
2019-09-09 14:48:25.000000,6,138,emo
2021-09-27 11:46:39.000000,447,389,synth-pop
2019-12-03 12:09:13.000000,248,121,dubstep
2023-03-31 03:55:17.000000,344,75,comedy
2019-12-30 19:04:50.000000,191,209,indorock
2019-06-05 08:02:26.000000,382,11,alternative metal
2019-08-29 21:56:21.000000,136,460,art pop
2020-10-30 06:02:12.000000,120,483,industrial musical
2020-05-18 00:44:37.000000,464,53,brutal death metal
2019-07-04 17:27:22.000000,355,281,noise
2021-02-08 15:10:32.000000,136,460,art pop
2022-07-24 04:49:43.000000,455,373,southern soul
2020-05-01 23:59:34.000000,43,470,ryūkōka
2021-09-17 22:58:43.000000,490,234,latin
2022-11-14 23:00:11.000000,241,62,champeta
2019-12-20 13:00:40.000000,399,284,non-music
2021-08-31 17:57:36.000000,65,432,future garage
2022-03-25 10:42:22.000000,44,320,progressive metal
2021-07-19 22:42:07.000000,98,94,dance
2022-10-07 23:29:14.000000,92,254,romantische oper
2019-08-02 18:19:34.000000,232,7,alternative country
2022-04-10 12:46:58.000000,441,385,symphonic prog
2019-08-26 12:58:27.000000,8,143,eurodance
2020-06-25 03:40:13.000000,347,55,cajun
2019-07-14 23:01:03.000000,324,386,symphonic rock
2021-09-15 01:06:37.000000,340,12,alternative pop
2022-01-26 19:51:27.000000,245,304,pornogrind
2022-10-11 11:34:42.000000,57,345,beatboxing
2020-05-31 15:35:54.000000,70,17,ambient techno
2020-03-05 18:38:41.000000,1,221,j-rock
2022-02-13 15:09:11.000000,148,484,edm
2022-04-29 15:52:50.000000,85,23,atmospheric black metal
2023-02-03 12:32:33.000000,332,141,funkot
2023-01-10 21:23:21.000000,173,117,drone
