follows,listened_to_datetime,s_id,g_id,genrename
87,2020-09-27 18:51:36.000000,107,118,drum and bass
87,2020-09-27 18:51:36.000000,107,118,drum and bass
87,2020-09-27 18:51:36.000000,107,118,drum and bass
647,2022-10-06 12:34:36.000000,157,373,southern soul
229,2020-01-19 12:55:28.000000,218,152,folk punk
559,2022-10-14 12:30:05.000000,341,92,cumbia
972,2020-08-15 00:33:46.000000,399,284,non-music
798,2022-03-26 12:32:21.000000,31,16,ambient house
525,2019-06-09 13:36:46.000000,491,117,drone
248,2020-03-01 20:03:26.000000,357,300,pop punk
304,2020-10-27 07:43:40.000000,420,434,bass house
329,2021-10-18 16:13:36.000000,103,354,schlager
969,2019-08-07 08:39:47.000000,140,232,klezmer
585,2022-07-08 11:53:40.000000,315,97,dancehall
947,2020-08-26 16:42:10.000000,132,314,power metal
832,2022-09-10 01:01:35.000000,189,78,contemporary classical
546,2023-03-30 02:14:41.000000,423,389,synth-pop
758,2022-07-22 11:18:15.000000,416,308,post-hardcore
856,2020-05-19 15:25:30.000000,211,210,industrial
321,2021-04-27 21:27:02.000000,385,204,illbient
321,2021-04-27 21:27:02.000000,385,204,illbient
321,2021-04-27 21:27:02.000000,385,204,illbient
321,2021-04-27 21:27:02.000000,385,204,illbient
239,2019-12-01 07:53:08.000000,468,195,hardcore punk
968,2022-03-22 23:38:41.000000,58,415,west coast hip hop
968,2022-08-30 11:04:44.000000,241,62,champeta
948,2021-05-03 07:34:05.000000,46,346,rock
359,2021-12-25 23:10:02.000000,473,154,folk pop
71,2022-11-10 12:50:22.000000,90,363,sludge metal
760,2019-08-30 17:35:04.000000,334,282,noisecore
376,2020-04-27 10:07:39.000000,360,102,death metal
661,2021-07-24 14:43:18.000000,373,382,swing
531,2021-09-22 19:16:43.000000,457,69,city pop
378,2022-10-17 14:51:49.000000,188,53,brutal death metal
907,2021-09-09 15:03:30.000000,7,464,yacht rock
110,2021-06-11 02:01:00.000000,234,129,electro-funk
606,2022-12-09 05:14:09.000000,186,226,jazz rock
887,2023-03-04 06:21:43.000000,231,279,new wave
330,2021-07-19 04:16:15.000000,187,497,hopepunk
724,2020-10-13 07:45:25.000000,201,219,italo-disco
768,2021-03-26 02:16:22.000000,425,63,wave
62,2021-04-24 07:55:35.000000,184,363,sludge metal
926,2022-02-01 06:25:45.000000,348,381,surf rock
361,2023-01-05 14:37:55.000000,150,490,complextro
375,2022-12-14 06:13:02.000000,145,11,alternative metal
375,2022-12-14 06:13:02.000000,145,11,alternative metal
920,2019-09-03 10:57:41.000000,240,305,post-bop
370,2019-11-04 04:39:47.000000,45,269,mpb
273,2020-08-27 13:56:58.000000,252,376,speed metal
841,2021-06-09 07:18:52.000000,449,68,christmas music
637,2021-09-25 21:42:50.000000,175,242,lounge
104,2022-04-21 14:19:56.000000,455,373,southern soul
542,2020-03-05 15:38:59.000000,284,382,swing
294,2023-03-03 23:01:19.000000,301,135,electronicore
938,2022-10-03 02:33:06.000000,30,423,dream pop
569,2021-06-07 20:02:46.000000,211,210,industrial
658,2020-04-01 05:28:58.000000,106,275,nerdcore
452,2020-09-03 00:30:32.000000,391,61,chamber pop
452,2020-09-03 00:30:32.000000,391,61,chamber pop
652,2023-01-18 18:59:23.000000,103,354,schlager
824,2022-01-24 10:50:36.000000,178,495,carnatic classical
118,2022-05-18 17:46:57.000000,421,106,western classical
946,2021-12-22 01:36:27.000000,94,94,dance
196,2022-07-11 10:19:50.000000,284,382,swing
450,2019-06-18 03:39:05.000000,262,118,drum and bass
450,2019-06-18 03:39:05.000000,262,118,drum and bass
275,2020-11-05 23:51:55.000000,341,92,cumbia
869,2019-10-09 10:49:40.000000,21,474,cowpunk
969,2022-06-27 20:18:23.000000,70,17,ambient techno
244,2022-09-08 12:17:05.000000,466,488,brostep
313,2020-08-03 16:29:00.000000,483,147,fado
764,2021-05-14 10:44:08.000000,343,104,deathcore
276,2021-10-18 02:09:50.000000,114,66,chiptune
276,2021-10-18 02:09:50.000000,114,66,chiptune
276,2021-10-18 02:09:50.000000,114,66,chiptune
849,2022-01-15 18:21:01.000000,84,57,cantopop
24,2021-02-13 21:14:11.000000,295,162,swancore
24,2021-02-13 21:14:11.000000,295,162,swancore
24,2021-02-13 21:14:11.000000,295,162,swancore
24,2021-02-13 21:14:11.000000,295,162,swancore
24,2021-02-13 21:14:11.000000,295,162,swancore
24,2021-02-13 21:14:11.000000,295,162,swancore
605,2022-09-28 19:39:54.000000,382,11,alternative metal
473,2019-08-08 22:48:11.000000,387,28,avant-garde pop
374,2020-10-30 08:22:03.000000,474,299,pop metal
135,2021-07-25 15:36:09.000000,303,346,rock
745,2020-06-05 15:31:44.000000,282,479,chutney
517,2022-03-30 23:53:56.000000,279,329,psytrance
493,2020-09-23 23:52:32.000000,403,205,indie folk
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
13,2019-09-21 14:21:41.000000,413,457,ritual ambient
784,2019-07-16 22:41:40.000000,241,62,champeta
733,2020-11-06 03:49:06.000000,157,373,southern soul
638,2021-11-22 14:18:59.000000,71,96,dance-punk
420,2021-01-15 09:41:02.000000,315,97,dancehall
670,2022-11-19 23:15:20.000000,336,142,euro house
908,2022-03-27 20:11:20.000000,445,299,pop metal
688,2021-05-13 17:43:00.000000,147,350,roots reggae
733,2019-08-27 04:44:37.000000,235,74,club
60,2020-03-28 09:10:20.000000,374,433,bounce
200,2022-09-22 06:57:43.000000,160,209,indorock
200,2022-09-22 06:57:43.000000,160,209,indorock
200,2022-09-22 06:57:43.000000,160,209,indorock
200,2022-09-22 06:57:43.000000,160,209,indorock
200,2022-09-22 06:57:43.000000,160,209,indorock
200,2022-09-22 06:57:43.000000,160,209,indorock
200,2022-09-22 06:57:43.000000,160,209,indorock
547,2021-06-26 01:04:08.000000,204,408,vallenato
778,2021-02-05 21:19:29.000000,201,219,italo-disco
805,2022-05-31 19:22:53.000000,460,4,acoustic blues
843,2022-03-16 22:35:36.000000,270,276,new age
751,2022-03-24 08:26:33.000000,110,275,nerdcore
993,2022-02-21 04:30:55.000000,493,152,folk punk
749,2021-09-12 05:37:39.000000,229,384,symphonic metal
196,2022-05-29 03:55:30.000000,345,117,drone
421,2022-10-09 13:30:39.000000,212,157,free jazz
82,2019-11-14 20:30:01.000000,299,322,progressive trance
82,2019-11-14 20:30:01.000000,299,322,progressive trance
82,2019-11-14 20:30:01.000000,299,322,progressive trance
82,2019-11-14 20:30:01.000000,299,322,progressive trance
82,2019-11-14 20:30:01.000000,299,322,progressive trance
153,2020-12-22 12:05:16.000000,302,320,progressive metal
645,2022-01-21 11:04:12.000000,253,260,microhouse
952,2022-06-13 21:12:59.000000,456,386,symphonic rock
302,2022-07-09 20:15:02.000000,233,367,soft rock
243,2022-10-01 01:00:22.000000,400,201,horror punk
243,2022-10-01 01:00:22.000000,400,201,horror punk
484,2021-03-22 14:38:14.000000,54,351,crack rock steady
897,2021-05-02 01:06:56.000000,415,264,toccata
326,2022-05-10 22:16:43.000000,366,109,delta blues
670,2020-07-15 13:08:01.000000,142,473,neo-traditional country
464,2020-09-09 02:37:34.000000,124,151,folk metal
464,2020-09-09 02:37:34.000000,124,151,folk metal
464,2020-09-09 02:37:34.000000,124,151,folk metal
878,2021-08-28 01:39:17.000000,318,338,ragtime
70,2021-11-05 12:01:23.000000,111,303,pop soul
818,2020-09-21 17:04:55.000000,250,124,ebm
200,2023-03-07 23:43:35.000000,314,314,power metal
200,2023-03-07 23:43:35.000000,314,314,power metal
200,2023-03-07 23:43:35.000000,314,314,power metal
200,2023-03-07 23:43:35.000000,314,314,power metal
200,2023-03-07 23:43:35.000000,314,314,power metal
200,2023-03-07 23:43:35.000000,314,314,power metal
200,2023-03-07 23:43:35.000000,314,314,power metal
466,2022-12-08 09:06:21.000000,123,358,singer-songwriter
663,2021-08-10 23:26:38.000000,309,48,breakbeat
197,2021-10-11 00:12:34.000000,341,92,cumbia
937,2019-07-25 05:08:49.000000,128,487,candombe
171,2020-12-11 06:45:18.000000,23,71,classic country
567,2021-12-31 06:23:26.000000,92,254,romantische oper
445,2022-07-15 12:05:44.000000,191,209,indorock
770,2022-05-19 12:33:13.000000,30,423,dream pop
363,2021-06-13 05:23:27.000000,353,129,electro-funk
99,2022-06-06 20:04:57.000000,57,345,beatboxing
99,2022-06-06 20:04:57.000000,57,345,beatboxing
99,2022-06-06 20:04:57.000000,57,345,beatboxing
99,2022-06-06 20:04:57.000000,57,345,beatboxing
99,2022-06-06 20:04:57.000000,57,345,beatboxing
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
33,2019-07-13 07:07:15.000000,415,264,toccata
25,2023-02-24 10:26:00.000000,105,191,hard house
25,2023-02-24 10:26:00.000000,105,191,hard house
25,2023-02-24 10:26:00.000000,105,191,hard house
25,2023-02-24 10:26:00.000000,105,191,hard house
25,2023-02-24 10:26:00.000000,105,191,hard house
25,2023-02-24 10:26:00.000000,105,191,hard house
25,2023-02-24 10:26:00.000000,105,191,hard house
336,2020-08-02 04:59:04.000000,83,109,delta blues
180,2019-09-06 02:14:30.000000,467,185,grime
81,2023-01-22 12:59:56.000000,8,143,eurodance
279,2022-05-05 04:26:52.000000,370,487,candombe
279,2022-05-05 04:26:52.000000,370,487,candombe
279,2022-05-05 04:26:52.000000,370,487,candombe
369,2021-07-25 00:42:30.000000,334,282,noisecore
425,2022-10-04 10:47:47.000000,404,439,detroit techno
914,2021-12-20 06:10:26.000000,36,292,old school death metal
11,2020-06-05 02:12:06.000000,167,237,latin rock
11,2020-06-05 02:12:06.000000,167,237,latin rock
11,2020-06-05 02:12:06.000000,167,237,latin rock
11,2020-06-05 02:12:06.000000,167,237,latin rock
11,2020-06-05 02:12:06.000000,167,237,latin rock
11,2020-06-05 02:12:06.000000,167,237,latin rock
11,2020-06-05 02:12:06.000000,167,237,latin rock
11,2020-06-05 02:12:06.000000,167,237,latin rock
11,2020-06-05 02:12:06.000000,167,237,latin rock
11,2020-06-05 02:12:06.000000,167,237,latin rock
668,2020-05-14 12:41:10.000000,413,457,ritual ambient
288,2019-06-08 01:40:19.000000,335,27,avant-garde metal
285,2022-04-10 16:07:40.000000,495,75,comedy
409,2021-07-13 03:25:20.000000,98,94,dance
409,2021-07-13 03:25:20.000000,98,94,dance
409,2021-07-13 03:25:20.000000,98,94,dance
356,2020-09-18 18:34:53.000000,332,141,funkot
992,2021-10-21 07:01:54.000000,324,386,symphonic rock
8,2022-04-17 19:51:19.000000,133,458,tribal ambient
8,2022-04-17 19:51:19.000000,133,458,tribal ambient
442,2023-02-09 13:33:16.000000,230,89,country rock
727,2019-06-15 08:19:36.000000,216,403,trip hop
998,2019-10-19 08:18:45.000000,377,231,beat music
639,2021-08-22 20:14:16.000000,40,389,synth-pop
991,2020-04-22 14:35:50.000000,118,164,sigidrigi
635,2021-09-07 17:06:11.000000,221,361,skacore
768,2022-05-08 15:22:31.000000,468,195,hardcore punk
680,2022-08-02 16:15:20.000000,105,191,hard house
513,2021-03-31 00:58:39.000000,418,137,electropunk
138,2022-11-05 05:45:06.000000,476,349,rocksteady
664,2021-09-06 11:36:26.000000,106,275,nerdcore
2,2021-02-02 15:12:59.000000,166,163,funky house
2,2021-02-02 15:12:59.000000,166,163,funky house
2,2021-02-02 15:12:59.000000,166,163,funky house
2,2021-02-02 15:12:59.000000,166,163,funky house
2,2021-02-02 15:12:59.000000,166,163,funky house
2,2021-02-02 15:12:59.000000,166,163,funky house
361,2022-05-24 16:55:59.000000,167,237,latin rock
426,2021-07-30 19:26:58.000000,63,18,americana
585,2020-10-03 10:47:27.000000,26,401,trap edm
882,2021-12-23 09:12:52.000000,420,434,bass house
649,2022-03-13 13:49:27.000000,189,78,contemporary classical
647,2019-12-01 05:52:02.000000,135,359,ska
612,2020-09-06 12:32:03.000000,130,48,breakbeat
2,2022-03-02 09:07:29.000000,104,290,oi
2,2022-03-02 09:07:29.000000,104,290,oi
2,2022-03-02 09:07:29.000000,104,290,oi
2,2022-03-02 09:07:29.000000,104,290,oi
2,2022-03-02 09:07:29.000000,104,290,oi
2,2022-03-02 09:07:29.000000,104,290,oi
65,2019-05-30 19:05:29.000000,127,129,electro-funk
65,2019-05-30 19:05:29.000000,127,129,electro-funk
65,2019-05-30 19:05:29.000000,127,129,electro-funk
65,2019-05-30 19:05:29.000000,127,129,electro-funk
65,2019-05-30 19:05:29.000000,127,129,electro-funk
65,2019-05-30 19:05:29.000000,127,129,electro-funk
65,2019-05-30 19:05:29.000000,127,129,electro-funk
65,2019-05-30 19:05:29.000000,127,129,electro-funk
65,2019-05-30 19:05:29.000000,127,129,electro-funk
321,2019-11-07 11:15:42.000000,29,4,acoustic blues
321,2019-11-07 11:15:42.000000,29,4,acoustic blues
321,2019-11-07 11:15:42.000000,29,4,acoustic blues
321,2019-11-07 11:15:42.000000,29,4,acoustic blues
581,2023-01-16 12:38:31.000000,118,164,sigidrigi
393,2022-10-20 17:41:00.000000,311,277,new jack swing
509,2022-05-22 02:51:42.000000,111,303,pop soul
37,2021-05-10 22:26:23.000000,219,351,crack rock steady
37,2021-05-10 22:26:23.000000,219,351,crack rock steady
37,2021-05-10 22:26:23.000000,219,351,crack rock steady
415,2019-04-27 18:13:24.000000,112,239,vude
101,2020-10-24 19:02:21.000000,376,196,hardstyle
101,2020-10-24 19:02:21.000000,376,196,hardstyle
101,2020-10-24 19:02:21.000000,376,196,hardstyle
101,2020-10-24 19:02:21.000000,376,196,hardstyle
105,2022-01-09 11:16:37.000000,477,34,bhangra
350,2019-07-25 15:33:30.000000,293,187,groove metal
509,2021-11-08 05:29:54.000000,391,61,chamber pop
684,2019-11-21 21:11:05.000000,471,495,carnatic classical
915,2019-10-28 02:35:39.000000,437,208,indietronica
160,2020-09-26 06:17:33.000000,18,72,classic jazz
679,2021-04-01 02:34:38.000000,430,450,harsh noise
586,2022-02-22 07:44:57.000000,425,63,wave
129,2020-08-16 01:01:42.000000,378,65,chillout
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
300,2020-06-06 03:42:00.000000,198,145,experimental
898,2021-07-06 14:24:05.000000,224,17,ambient techno
808,2020-10-31 13:20:18.000000,407,479,chutney
334,2020-03-31 19:14:30.000000,351,426,breakbeat hardcore
884,2021-07-14 05:51:05.000000,444,210,industrial
202,2019-05-28 11:47:42.000000,211,210,industrial
131,2021-07-07 13:11:05.000000,14,165,landó
15,2020-04-01 05:18:53.000000,424,120,dub techno
15,2020-04-01 05:18:53.000000,424,120,dub techno
15,2020-04-01 05:18:53.000000,424,120,dub techno
15,2020-04-01 05:18:53.000000,424,120,dub techno
15,2020-04-01 05:18:53.000000,424,120,dub techno
15,2020-04-01 05:18:53.000000,424,120,dub techno
15,2020-04-01 05:18:53.000000,424,120,dub techno
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
13,2023-01-25 23:14:53.000000,86,105,deathgrind
85,2023-01-04 05:58:32.000000,318,338,ragtime
745,2022-05-23 06:42:05.000000,98,94,dance
247,2022-12-12 03:10:44.000000,321,140,enka
907,2022-04-17 05:22:10.000000,265,22,art rock
190,2022-06-10 14:47:22.000000,34,267,birmingham sound
345,2022-06-07 15:19:41.000000,428,148,filk
345,2022-06-07 15:19:41.000000,428,148,filk
345,2022-06-07 15:19:41.000000,428,148,filk
345,2022-06-07 15:19:41.000000,428,148,filk
345,2022-06-07 15:19:41.000000,428,148,filk
345,2022-06-07 15:19:41.000000,428,148,filk
345,2022-06-07 15:19:41.000000,428,148,filk
113,2021-07-22 16:35:46.000000,494,301,pop rap
116,2020-07-01 14:32:14.000000,53,127,electro house
191,2023-03-05 16:12:34.000000,260,199,honky tonk
223,2020-09-16 16:57:04.000000,495,75,comedy
309,2022-10-13 21:06:50.000000,10,495,carnatic classical
943,2020-09-17 14:01:19.000000,263,17,ambient techno
173,2021-09-08 04:04:01.000000,232,7,alternative country
522,2021-02-17 20:20:49.000000,454,44,changa tuki
498,2022-06-15 23:15:16.000000,53,127,electro house
672,2021-10-28 03:41:38.000000,192,56,calypso
271,2023-03-12 11:46:13.000000,337,8,alternative dance
670,2021-02-21 05:47:47.000000,116,38,black metal
723,2020-02-22 02:43:43.000000,228,40,blue-eyed soul
730,2022-08-09 13:47:21.000000,93,72,classic jazz
668,2022-09-17 20:27:16.000000,323,98,dark ambient
869,2021-06-18 09:36:19.000000,136,460,art pop
40,2021-06-24 00:29:38.000000,449,68,christmas music
40,2021-06-24 00:29:38.000000,449,68,christmas music
40,2021-06-24 00:29:38.000000,449,68,christmas music
446,2022-03-13 09:11:04.000000,102,411,visual kei
760,2021-11-05 15:54:19.000000,271,498,luk thung
919,2022-10-21 04:58:02.000000,213,494,qawwali
315,2022-03-11 12:44:59.000000,180,80,contemporary gospel
349,2022-01-08 20:29:51.000000,207,254,romantische oper
355,2020-09-27 21:26:27.000000,465,471,group sounds
355,2020-09-27 21:26:27.000000,465,471,group sounds
964,2020-04-21 13:56:45.000000,360,102,death metal
545,2020-10-11 16:22:54.000000,285,19,anarcho-punk
491,2021-02-08 22:50:55.000000,172,468,sonata
908,2023-01-04 02:06:48.000000,439,11,alternative metal
121,2021-04-10 16:47:58.000000,173,117,drone
757,2022-03-30 14:06:58.000000,486,367,soft rock
886,2022-01-30 02:13:22.000000,125,317,progressive
411,2019-12-11 12:16:46.000000,300,486,afoxê
529,2020-03-21 02:59:33.000000,429,485,bongo flava
262,2020-10-29 03:36:49.000000,334,282,noisecore
676,2020-11-20 05:22:39.000000,237,300,pop punk
120,2021-01-03 13:43:00.000000,413,457,ritual ambient
951,2021-01-14 21:36:06.000000,370,487,candombe
723,2020-04-05 09:34:51.000000,91,50,breaks
26,2021-07-11 21:29:32.000000,379,179,goregrind
26,2021-07-11 21:29:32.000000,379,179,goregrind
26,2021-07-11 21:29:32.000000,379,179,goregrind
26,2021-07-11 21:29:32.000000,379,179,goregrind
26,2021-07-11 21:29:32.000000,379,179,goregrind
88,2019-06-10 23:39:58.000000,399,284,non-music
88,2019-06-10 23:39:58.000000,399,284,non-music
88,2019-06-10 23:39:58.000000,399,284,non-music
88,2019-06-10 23:39:58.000000,399,284,non-music
88,2019-06-10 23:39:58.000000,399,284,non-music
653,2021-12-03 07:11:26.000000,135,359,ska
58,2021-10-29 09:54:05.000000,302,320,progressive metal
62,2021-09-19 04:51:39.000000,468,195,hardcore punk
905,2022-12-25 22:45:10.000000,204,408,vallenato
444,2019-06-16 17:35:04.000000,402,121,dubstep
444,2019-06-16 17:35:04.000000,402,121,dubstep
444,2019-06-16 17:35:04.000000,402,121,dubstep
444,2019-06-16 17:35:04.000000,402,121,dubstep
444,2019-06-16 17:35:04.000000,402,121,dubstep
444,2019-06-16 17:35:04.000000,402,121,dubstep
444,2019-06-16 17:35:04.000000,402,121,dubstep
444,2019-06-16 17:35:04.000000,402,121,dubstep
489,2022-05-23 15:17:21.000000,381,403,trip hop
458,2023-02-06 21:16:58.000000,287,39,blackened death metal
458,2023-02-06 21:16:58.000000,287,39,blackened death metal
482,2022-04-17 09:53:18.000000,268,3,acid techno
304,2021-04-16 04:35:27.000000,90,363,sludge metal
953,2021-06-23 15:44:23.000000,163,402,tribal house
531,2022-12-29 22:53:41.000000,1,221,j-rock
238,2020-01-23 05:34:31.000000,81,220,j-pop
775,2021-09-12 13:39:30.000000,474,299,pop metal
605,2022-10-18 16:31:38.000000,414,476,descarga
886,2022-12-23 08:29:41.000000,278,27,avant-garde metal
839,2019-08-03 23:18:22.000000,61,495,carnatic classical
387,2020-08-12 17:26:01.000000,154,484,edm
629,2022-12-14 23:44:15.000000,480,96,dance-punk
308,2019-11-18 15:32:23.000000,63,18,americana
552,2020-11-18 13:09:34.000000,478,102,death metal
206,2020-12-25 10:37:28.000000,117,363,sludge metal
228,2022-03-12 15:33:35.000000,420,434,bass house
27,2023-02-14 10:17:26.000000,15,59,celtic
27,2023-02-14 10:17:26.000000,15,59,celtic
27,2023-02-14 10:17:26.000000,15,59,celtic
27,2023-02-14 10:17:26.000000,15,59,celtic
27,2023-02-14 10:17:26.000000,15,59,celtic
691,2021-07-08 12:26:12.000000,230,89,country rock
425,2021-06-04 12:09:53.000000,106,275,nerdcore
946,2019-05-20 09:36:04.000000,47,376,speed metal
127,2022-09-12 13:31:18.000000,474,299,pop metal
362,2020-05-30 21:19:08.000000,338,465,comedy rock
867,2021-06-01 05:07:22.000000,143,152,folk punk
812,2022-06-08 15:09:34.000000,164,13,alternative punk
291,2019-07-20 01:53:43.000000,310,51,britpop
37,2019-05-09 00:38:10.000000,370,487,candombe
37,2019-05-09 00:38:10.000000,370,487,candombe
37,2019-05-09 00:38:10.000000,370,487,candombe
459,2021-02-02 00:58:27.000000,26,401,trap edm
459,2021-02-02 00:58:27.000000,26,401,trap edm
491,2022-10-03 16:27:23.000000,283,108,deep house
917,2022-02-23 10:50:58.000000,367,491,neurofunk
253,2023-01-20 22:29:28.000000,254,403,trip hop
253,2023-01-20 22:29:28.000000,254,403,trip hop
253,2023-01-20 22:29:28.000000,254,403,trip hop
253,2023-01-20 22:29:28.000000,254,403,trip hop
885,2023-01-31 01:40:11.000000,377,231,beat music
514,2022-03-07 06:05:10.000000,296,430,swamp pop
327,2021-01-23 21:28:53.000000,314,314,power metal
484,2019-10-16 13:43:10.000000,325,64,chicago blues
565,2020-11-04 19:56:07.000000,477,34,bhangra
184,2020-10-31 07:46:35.000000,343,104,deathcore
729,2021-06-27 12:34:46.000000,114,66,chiptune
636,2020-10-05 08:16:20.000000,191,209,indorock
683,2020-11-10 03:08:42.000000,59,249,mathcore
554,2021-05-27 13:03:04.000000,111,303,pop soul
55,2021-06-28 01:48:34.000000,452,493,chachachá
55,2021-06-28 01:48:34.000000,452,493,chachachá
55,2021-06-28 01:48:34.000000,452,493,chachachá
55,2021-06-28 01:48:34.000000,452,493,chachachá
55,2021-06-28 01:48:34.000000,452,493,chachachá
55,2021-06-28 01:48:34.000000,452,493,chachachá
421,2021-04-01 10:11:22.000000,163,402,tribal house
226,2019-08-23 16:30:20.000000,479,371,soul jazz
6,2023-03-25 10:28:41.000000,250,124,ebm
6,2023-03-25 10:28:41.000000,250,124,ebm
893,2023-03-27 00:58:23.000000,131,386,symphonic rock
825,2020-10-06 00:41:29.000000,354,9,alternative folk
990,2019-04-15 13:02:28.000000,241,62,champeta
7,2020-10-11 07:09:34.000000,479,371,soul jazz
7,2020-10-11 07:09:34.000000,479,371,soul jazz
7,2020-10-11 07:09:34.000000,479,371,soul jazz
7,2020-10-11 07:09:34.000000,479,371,soul jazz
7,2020-10-11 07:09:34.000000,479,371,soul jazz
7,2020-10-11 07:09:34.000000,479,371,soul jazz
374,2022-03-31 20:26:58.000000,355,281,noise
395,2020-11-21 23:51:15.000000,218,152,folk punk
728,2019-09-24 00:16:26.000000,367,491,neurofunk
330,2021-06-20 20:26:08.000000,208,271,neo soul
575,2020-03-27 22:07:44.000000,387,28,avant-garde pop
196,2022-01-25 08:48:11.000000,13,169,gangsta rap
347,2020-10-05 03:59:16.000000,403,205,indie folk
992,2021-02-06 03:15:24.000000,200,326,psychedelic pop
94,2021-08-22 15:10:45.000000,298,5,acoustic rock
267,2022-06-04 11:55:52.000000,197,271,neo soul
267,2022-06-04 11:55:52.000000,197,271,neo soul
267,2022-06-04 11:55:52.000000,197,271,neo soul
267,2022-06-04 11:55:52.000000,197,271,neo soul
267,2022-06-04 11:55:52.000000,197,271,neo soul
296,2020-06-08 08:24:06.000000,324,386,symphonic rock
76,2019-10-01 08:23:36.000000,47,376,speed metal
76,2019-10-01 08:23:36.000000,47,376,speed metal
76,2019-10-01 08:23:36.000000,47,376,speed metal
731,2020-02-05 16:02:29.000000,324,386,symphonic rock
150,2022-10-18 00:56:48.000000,6,138,emo
16,2022-03-10 17:49:25.000000,242,223,jazz blues
16,2022-03-10 17:49:25.000000,242,223,jazz blues
16,2022-03-10 17:49:25.000000,242,223,jazz blues
16,2022-03-10 17:49:25.000000,242,223,jazz blues
16,2022-03-10 17:49:25.000000,242,223,jazz blues
16,2022-03-10 17:49:25.000000,242,223,jazz blues
16,2022-03-10 17:49:25.000000,242,223,jazz blues
16,2022-03-10 17:49:25.000000,242,223,jazz blues
16,2022-03-10 17:49:25.000000,242,223,jazz blues
16,2022-03-10 17:49:25.000000,242,223,jazz blues
548,2022-05-30 13:14:24.000000,431,438,future bass
562,2022-07-05 00:13:35.000000,210,232,klezmer
465,2021-03-12 16:24:30.000000,320,43,blues rock
599,2022-04-16 16:43:04.000000,1,221,j-rock
239,2020-05-09 05:08:32.000000,39,55,cajun
343,2022-10-07 14:56:00.000000,387,28,avant-garde pop
343,2022-10-07 14:56:00.000000,387,28,avant-garde pop
343,2022-10-07 14:56:00.000000,387,28,avant-garde pop
343,2022-10-07 14:56:00.000000,387,28,avant-garde pop
343,2022-10-07 14:56:00.000000,387,28,avant-garde pop
495,2022-10-18 20:45:30.000000,296,430,swamp pop
163,2022-10-01 03:43:34.000000,471,495,carnatic classical
940,2020-10-09 02:16:34.000000,112,239,vude
548,2019-09-12 04:10:37.000000,445,299,pop metal
146,2019-05-27 08:27:35.000000,407,479,chutney
926,2020-02-04 19:24:49.000000,349,278,new romantic
96,2020-03-17 11:22:31.000000,233,367,soft rock
767,2019-06-24 09:04:17.000000,49,265,modern blues
885,2022-05-19 02:12:57.000000,299,322,progressive trance
497,2021-03-25 19:00:07.000000,411,433,bounce
840,2022-11-14 12:43:14.000000,428,148,filk
33,2023-03-08 01:24:52.000000,46,346,rock
